id,name,positions,foot,height,age,nationality,current_club,gls,assists,mp,cpf
20de219a,Radoslaw Majecki,Goalkeeper,Right,191,25,Poland,fd6114db,0,0,23,e8d2adc4 a73408a7 fd6114db
ff74841d,Philipp Kohn,Goalkeeper,Right,185,27,Switzerland,fd6114db,0,0,20,6928de6d 50f2a074 fd6114db
3708e9fa,Aleksandr Golovin,Midfielder Forward,Right,180,28,Russia,fd6114db,3,1,28,fd6114db f0c0c2c2
0b33f6ad,Mohammed Salisu,Defender,Left,191,26,Ghana,fd6114db,2,0,21,17859612 fd6114db 33c895d4
2c70d915,Christian Mawissa,Defender,None,None,20,France,fd6114db,0,0,27,3f8c4b5f fd6114db
dfc5d4fa,Soungoutou Magassa,Midfielder,Right,188,21,France,fd6114db,1,1,27,fd6114db
a1d95db3,Mika Biereth,Forward,None,187,22,Denmark,fd6114db,26,6,40,9d04848a ad0e69a2 bb14adb3 fd6114db 3f4fe568 415ce479 18bb7c10
78c3ad07,George Ilenikhena,Forward,None,None,18,France,fd6114db,5,2,28,25622401 fd6114db c2e6b53b
82e9b1bb,Jordan Teze,Defender,Right,176,25,Netherlands,fd6114db,1,0,20,8e1ea572 fd6114db e334d850
31822f8c,Folarin Balogun,Forward,Right,179,23,United States,fd6114db,4,0,16,ad0e69a2 fd6114db 7fdd64e0 18bb7c10 7f59c601
8104e41e,Krepin Diatta,Defender Midfielder Forward,Right,175,26,Senegal,fd6114db,0,0,22,f1e6c5f1 fd6114db 47b3e736
6620c21a,Kassoum Ouattara,Defender,None,None,20,France,fd6114db,0,1,14,25622401 fd6114db
cd6a1a59,Almoatasem Al Musrati,Midfielder,Right,168,29,Libya,fd6114db,2,1,33,69d84c29 eea856da 3f319bc9 fd6114db 0f9294bd
0c7b1c91,Lucas Michal,Forward,None,None,19,France,fd6114db,0,0,10,fd6114db
15944afd,Eliot Matazo,Midfielder,Right,174,23,Belgium,bd8769d1,1,0,12,fd6114db bd8769d1 c2e6b53b
a0415710,Ismail Jakobs,Defender Midfielder Forward,Left,183,25,Senegal,ecd11ca2,0,1,20,7978e9a3 ecd11ca2 fd6114db bc357bf7
f40e77d9,Saimon Bouabre,Midfielder,Right,174,18,France,fd6114db,0,0,2,fd6114db
5216036b,Yann Lienard,Goalkeeper,None,192,22,France,fd6114db,0,0,0,fd6114db
dacf856a,Mamadou Coulibaly,Midfielder,None,None,21,France,fd6114db,0,0,1,fd6114db
85201dbb,Joan Tincres,Forward,Right,188,18,France,25622401,0,0,6,25622401
d9764034,Guillermo Maripan,Defender,Right,193,31,Chile,105360fe,1,1,26,105360fe 3e3fbf36 fd6114db 8d6fd021
37143438,Edan Diop,Midfielder,Right,None,20,France,fd6114db,0,0,0,fd6114db
6a99e0b1,Inaki Williams,Midfielder Forward,Right,186,30,Ghana,2b390eca,11,9,45,2b390eca
ab7bf91d,Daniel Vivian,Defender,Right,183,25,Spain,2b390eca,3,0,40,2b390eca 3640715c
2f5c78ca,Mikel Jauregizar,Midfielder,None,None,21,Spain,2b390eca,3,1,42,2b390eca
dc1c2fce,Alex Berenguer,Midfielder Forward,Right,175,29,Spain,2b390eca,5,9,47,2b390eca 03c57e2b 105360fe
afdc14d7,Nico Williams,Midfielder Forward,Right,180,22,Spain,2b390eca,10,7,41,2b390eca
b6e50615,Yuri Berchiche,Defender,Left,181,35,Spain,2b390eca,1,3,38,e31d1cd9 7c4744f7 e2d8892c 17859612 2b390eca bea5c710
b906757a,Aitor Paredes,Defender,Right,186,25,Spain,2b390eca,4,1,31,2b390eca
6b5ea2f4,Gorka Guruzeta,Forward,None,188,28,Spain,2b390eca,7,4,46,5f70a1fa 9ec5e2c9 2b390eca 63f04c5e
a2c1a8d3,Julen Agirrezabala,Goalkeeper,None,187,24,Spain,2b390eca,0,0,27,2b390eca
9f323c71,Oscar de Marcos,Defender Midfielder Forward,Right,180,36,Spain,2b390eca,0,6,36,8d6fd021 2b390eca
3ecc11d8,Yeray Alvarez,Defender,Right,183,30,Spain,2b390eca,2,0,27,2b390eca 63f04c5e
1f60244a,Benat Prados,Midfielder,Right,179,24,Spain,2b390eca,2,1,41,2b390eca 3640715c
91f7631f,Inigo Ruiz de Galarreta,Midfielder,Right,174,31,Spain,2b390eca,0,4,36,76d8bafa 2b390eca 2aa12281 800303a0 ea1d7427 0049d422 3640715c 7c6f2c78
bdb624a3,Oihan Sancet,Midfielder Forward,Right,188,25,Spain,2b390eca,17,3,33,2b390eca
6f5f82c0,Andoni Gorosabel,Defender,Right,174,28,Spain,2b390eca,0,2,28,8d6fd021 2b390eca e31d1cd9
5dcf3e90,Unai Simon,Goalkeeper,Right,190,27,Spain,2b390eca,0,0,19,2b390eca 63f04c5e
37db6cae,Unai Gomez,Midfielder,None,None,21,Spain,2b390eca,2,3,42,2b390eca
e7992f7b,Adama Boiro,Defender,None,183,22,Spain,2b390eca,1,1,17,2b390eca
b0fce72c,Mikel Vesga,Midfielder,Left,191,31,Spain,2b390eca,0,0,30,7c6f2c78 bb9efd50 2b390eca 63f04c5e
bea2537a,Maroan Sannadi,Forward,None,192,24,Spain,2b390eca,1,1,19,2b390eca
45c29ae7,Alvaro djalo,Midfielder Forward,Right,176,25,Spain,2b390eca,1,0,25,69d84c29 2b390eca
59b7d823,Inigo Lekue,Defender Midfielder,Right,180,32,Spain,2b390eca,0,0,18,2b390eca 63f04c5e
be170419,Unai Nunez,Defender,Right,186,28,Spain,2b390eca,0,2,12,f25da7fb 2b390eca
436a9dd0,Ander Herrera,Midfielder,Right,181,35,Spain,795ca75e,0,0,5,e2d8892c 2b390eca 800303a0 795ca75e 19538871
a275838a,Alex Padilla,Goalkeeper,None,None,21,Spain,c9d59c6c,0,0,15,c9d59c6c 2b390eca
2ad0e5e5,Nicolas Serrano,Midfielder,None,None,22,Spain,bb9efd50,2,1,22,962428a8 e3db180b 2b390eca 3640715c bb9efd50
3b5d2ab7,Peio Canales,Midfielder,None,None,20,Spain,2b390eca,0,0,8,2b390eca
b7e92b0e,Aingeru Olabarrieta,Forward,None,None,19,Spain,2b390eca,0,0,2,2b390eca
2381eead,Javi Marton,Forward,None,None,26,Spain,b7e3e46e,3,0,14,576452c6 2b390eca 3640715c b7e3e46e
a461f098,Adu Ares,Forward,None,183,23,Spain,800303a0,2,1,28,800303a0 2b390eca
72699f75,Endika Bujan,Forward,Left,None,22,Spain,2b390eca,0,0,1,2b390eca
bb33af5c,Unai Eguiluz,Defender,None,None,23,Spain,3640715c,0,0,25,2b390eca 3640715c
b2d31e83,Dan Burn,Defender,Left,198,33,England,b2b47a98,1,1,35,e59ddc76 b2b47a98 fd962109 3902ac3a ec79b7c2 bd5179b9 d07537b9
82518f62,Bruno Guimaraes,Midfielder,Right,182,27,Brazil,b2b47a98,5,6,36,2091c619 b2b47a98 d53c0b06
c8aa95da,Fabian Schar,Defender,Right,186,33,Switzerland,b2b47a98,4,0,32,033ea6b8 d3d9424a 2a60ed82 b2b47a98 91df880d
afed6722,Valentino Livramento,Defender Midfielder,Right,173,22,England,b2b47a98,0,1,35,09080694 b2b47a98 179c33c7 cff3d9bb 33c895d4
8e92be30,Alexander Isak,Forward,Right,190,25,Sweden,b2b47a98,23,6,33,d943111d e31d1cd9 b0333581 f0479d7b b2b47a98 add600ae
0db169ae,Sandro Tonali,Midfielder,Right,181,25,Italy,b2b47a98,4,2,34,4ef57aeb b2b47a98 dc56fe14
c17bfb65,Joelinton,Midfielder Forward,Right,190,28,Brazil,b2b47a98,4,3,29,b2b47a98 033ea6b8 ece66b78 912e4c40
2bd83368,Anthony Gordon,Midfielder Forward,Right,173,24,England,b2b47a98,6,5,32,d3fd31cc 22df8478 b2b47a98 4d6fce81
4b40d9ca,Nick Pope,Goalkeeper,Right,190,33,England,b2b47a98,0,0,26,cbc02110 943e8050 7a8db6d4 41da1cf3 b2b47a98 a8290768 e272e7a8
da011f18,Lewis Hall,Defender Midfielder,Left,179,20,England,b2b47a98,0,4,27,b2b47a98 cff3d9bb 09080694 de731359
de112b84,Jacob Murphy,Defender Midfielder Forward,Right,176,30,England,b2b47a98,8,12,33,f7e3dfe9 1b295b25 7cbf5cb4 b2b47a98 60c6b05f bba7d733 3149e189 2b9f86b0 1c781004 b17b8146
3ea50f67,Harvey Barnes,Midfielder Forward,Right,174,27,England,b2b47a98,9,4,31,293cb36b a2d435b3 b2b47a98 60c6b05f fcf5b1e1 90773bc8
21512407,Kieran Trippier,Defender Midfielder,Right,178,34,England,b2b47a98,0,3,24,943e8050 293cb36b b2b47a98 361ca564 3ea79db4 db3b9613
a3b03921,Joe Willock,Midfielder,Right,178,25,England,b2b47a98,0,2,30,ad0e69a2 18bb7c10 b2b47a98
3a949a25,Martin Dubravka,Goalkeeper,Right,190,36,Slovakia,b2b47a98,0,0,10,2c9bebcd ecb862be b2b47a98 31aa0dd4 19538871
a2b105e0,Sean Longstaff,Midfielder,Right,181,27,England,b2b47a98,0,0,25,91df880d 7cbf5cb4 b2b47a98 25f1fd26
77cf6852,Emil Krafth,Defender,Right,181,30,Sweden,b2b47a98,0,0,11,25622401 1d8099f8 dc06109e b2b47a98 3ea79db4 f8a195cc
f31def1e,Lloyd Kelly,Defender,Left,181,26,England,e0652b02,0,1,22,e0652b02 93493607 b2b47a98 4ba7cbea
2c6835e5,Lewis Miley,Midfielder,None,None,19,England,b2b47a98,1,0,13,3ea79db4 b2b47a98
ccce7025,Sven Botman,Defender,Left,195,25,Netherlands,b2b47a98,0,0,6,b2b47a98 3ea79db4 cb188c0c a26209d7 193ff7aa
862a1c15,Miguel Almiron,Midfielder Forward,Left,174,31,Paraguay,1ebc1a5b,3,1,11,11b6dba8 1ebc1a5b b2b47a98
7b355808,William Osula,Forward,None,None,21,Denmark,b2b47a98,1,0,12,26ab47ee 1df6b87e b2b47a98
c596fcb0,Callum Wilson,Forward,Right,180,33,England,b2b47a98,0,0,16,6711b681 f7e3dfe9 b2b47a98 31a305e0 4ba7cbea
e514ab62,Matt Targett,Defender Midfielder,Left,178,29,England,b2b47a98,0,0,2,b2b47a98 fd962109 3ea79db4 8602292d ed54a8b3 33c895d4
03df04ff,Odisseas Vlachodimos,Goalkeeper,Right,191,31,Greece,b2b47a98,0,0,0,e4a775cb a77c513e f3a5726c b2b47a98 598bc722 2959ee71
7cefbace,Trevan Sanusi,Forward,None,None,18,England,3ea79db4,0,0,0,3ea79db4 ec79b7c2
450ab6fc,Jamaal Lascelles,Defender,Right,189,31,England,b2b47a98,0,0,0,e4a775cb aca0450a b2b47a98
f1c42eb3,Alex Murphy,Defender,None,None,20,Republic of Ireland,445d3104,2,0,13,3ea79db4 445d3104 b2b47a98
ff392864,Sean Neave,Forward,None,None,17,England,3ea79db4,0,0,0,3ea79db4 b2b47a98
5536f008,Leo Shahar,Defender,None,None,18,England,3ea79db4,0,0,0,3ea79db4 b2b47a98
da8b19e2,John Ruddy,Goalkeeper,Right,193,38,England,b2b47a98,0,0,0,9d04848a 1c781004 793f90cb 41da1cf3 b2b47a98 93493607 f13a527f d96bbc04 8cec06e1 dad7970b ec79b7c2 d3fd31cc 26f3c471 c6ce4b54
5ad50391,Josko Gvardiol,Defender,Left,185,23,Croatia,b8fd03ef,5,1,45,b8fd03ef edd0d381 acbb6a5b
3eb22ec9,Bernardo Silva,Midfielder Forward,Left,173,30,Portugal,b8fd03ef,3,4,40,a77c513e b8fd03ef fd6114db
1f44ac21,Erling Haaland,Midfielder Forward,Left,191,24,Norway,b8fd03ef,29,3,38,b8fd03ef 50f2a074 174bd5a0 add600ae
3bb7b8b4,Ederson,Goalkeeper,Left,188,31,Brazil,b8fd03ef,0,0,32,a77c513e b8fd03ef eea856da
b57e066e,Rico Lewis,Defender Midfielder,Right,170,20,England,b8fd03ef,1,3,37,e41e516f b8fd03ef a324bb9a
819b3158,Ilkay Gundogan,Midfielder,Right,180,34,Germany,b8fd03ef,2,5,41,e41e516f 6f2c108c b8fd03ef 206d90db add600ae
31c69ef1,Ruben Dias,Defender Midfielder,Right,186,27,Portugal,b8fd03ef,0,0,32,a77c513e b8fd03ef
ed1e53f3,Phil Foden,Midfielder Forward,Left,169,24,England,b8fd03ef,10,3,36,e41e516f b8fd03ef
79c0821a,Mateo Kovacic,Midfielder,Right,181,31,Croatia,b8fd03ef,7,1,36,d609edc0 b8fd03ef edd0d381 cff3d9bb 53a2f082
fe6e7156,Savio,Midfielder Forward,Left,176,21,Brazil,b8fd03ef,2,9,37,8e1ea572 422bb734 b8fd03ef e334d850 9024a00a
89ac64a6,Manuel Akanji,Defender Midfielder,Right,187,29,Switzerland,b8fd03ef,0,1,32,d3d9424a b8fd03ef add600ae
e6af02e0,Matheus Nunes,Midfielder,Right,183,26,Portugal,b8fd03ef,2,8,31,b8fd03ef 13dc44fd 8cec06e1
e46012d4,Kevin De Bruyne,Midfielder Forward,Right,181,33,Belgium,b8fd03ef,4,7,33,4eaa11d7 62add3bf 1e972a99 b8fd03ef cff3d9bb
fffea3e5,Jeremy Doku,Midfielder Forward,Right,171,22,Belgium,b8fd03ef,3,7,31,08ad393c b3072e00 b8fd03ef
c1242d4e,Stefan Ortega,Goalkeeper,Right,186,32,Germany,b8fd03ef,0,0,15,b8fd03ef 247c4b67 2fbdf057
b0b4fd3e,Jack Grealish,Midfielder Forward,Right,175,29,England,b8fd03ef,2,1,25,b8fd03ef 3b27de1f 8602292d 5b4413b6
0e0102eb,Omar Marmoush,Midfielder Forward,Right,177,26,Egypt,b8fd03ef,25,11,39,4eaa11d7 4f4b03ee f0ac8ee6 b8fd03ef 598bc722 54864664
86dd77d1,Kyle Walker,Defender Midfielder,Right,178,34,England,dc56fe14,0,0,30,986a26c1 dc56fe14 1df6b87e 361ca564 a757999c b8fd03ef 8602292d
91ca4a16,Nico O'Reilly,Midfielder,None,None,20,England,b8fd03ef,2,0,10,e41e516f b8fd03ef a324bb9a
5eecec3d,John Stones,Defender,Right,188,30,England,b8fd03ef,3,2,17,d3fd31cc b8fd03ef 293cb36b
eaeca114,Nathan Ake,Defender Midfielder,Left,180,30,Netherlands,b8fd03ef,0,0,14,b0ac61ff 2abfe087 b8fd03ef cff3d9bb 4ba7cbea
96593e89,James Mcatee,Midfielder,Left,180,22,England,b8fd03ef,4,0,20,e41e516f b8fd03ef 1df6b87e
2c56a792,Nicolas Gonzalez,Midfielder,Right,189,23,Spain,b8fd03ef,7,5,34,b8fd03ef 206d90db dcc91a7b 5e876ee6
d17ce930,Abdukodir Khusanov,Defender,None,187,21,Uzbekistan,b8fd03ef,0,0,20,fd4e0f7d b8fd03ef
383b10fd,Jahmai Simpson-Pusey,Defender,None,None,19,England,a324bb9a,0,0,4,b8fd03ef a324bb9a
6434f10d,Rodri,Defender Midfielder,Right,190,28,Spain,b8fd03ef,0,0,3,2a8183b3 b8fd03ef db3b9613
c4ce0ab5,Vitor Reis,Defender,Right,186,19,Brazil,b8fd03ef,0,0,1,abdce579 b8fd03ef
92868cb5,Divin Mubama,Forward,Left,183,20,England,a324bb9a,0,0,1,f56127be 7c21e445 b8fd03ef afa3c276 a324bb9a
eed2427e,Oscar Bobb,Midfielder Forward,Left,174,21,Norway,b8fd03ef,0,0,2,e41e516f b8fd03ef a324bb9a
dd1bd054,Kaden Braithwaite,Defender,None,None,17,England,a324bb9a,0,0,0,a324bb9a
b6db05c3,Jacob Wright,Midfielder,None,None,19,England,1c781004,0,4,15,b8fd03ef a324bb9a 1c781004
16eda33b,Max Hudson,Goalkeeper,None,None,17,Wales,a324bb9a,0,0,0,a324bb9a
c066d1a5,Issa Kabore,Defender Midfielder,Right,180,24,Burkina Faso,62add3bf,0,0,14,a77c513e e297cd13 62add3bf 54195385 09f00144 b8fd03ef 5725cc7b
5383979b,Max Alleyne,Defender,None,None,19,England,a324bb9a,0,0,0,e41e516f b8fd03ef a324bb9a
3e1550ee,Scott Carson,Goalkeeper,Right,192,39,England,b8fd03ef,0,0,0,e59ddc76 7a8db6d4 5bfb9659 6a3b81bf 26ab47ee 822bd0ba bba7d733 60c6b05f b8fd03ef 8602292d
d5837248,Thorsten Brits,Goalkeeper,None,None,17,England,a324bb9a,0,0,0,b8fd03ef a324bb9a
4f565d77,Kalvin Phillips,Defender Midfielder,Right,177,29,England,b74092de,0,0,19,b74092de 5bfb9659 7c21e445 b8fd03ef a93e668c
5f3abfe6,Farid Alfa-Ruprecht,Forward,None,181,19,Germany,a324bb9a,0,0,0,a324bb9a d84fbee9
c19a2df1,Josh Wilson-Esbrand,Defender,Left,176,22,England,17892952,0,1,6,75fae011 f7e3dfe9 e41e516f 17892952 b8fd03ef 7fdd64e0 a324bb9a
441197b8,Obite N'Dicka,Defender,Left,190,25,Cote d'Ivoire,cf74a709,1,1,46,f0ac8ee6 5ae09109 cf74a709
bcf5058a,Mile Svilar,Goalkeeper,Right,189,25,Serbia,cf74a709,0,0,47,08ad393c a77c513e cf74a709
30941e96,Angelino,Defender Midfielder,Left,175,28,Spain,cf74a709,4,4,46,033ea6b8 e41e516f 64e81410 2aa12281 ecd11ca2 8ed04be8 b8fd03ef cf74a709 e334d850 acbb6a5b
5aa53281,Gianluca Mancini,Defender,Right,190,29,Italy,cf74a709,2,1,43,cf74a709 37cba288 922493f3
86574238,Manu Kone,Midfielder,Right,181,23,France,cf74a709,2,3,41,32f3ee20 3f8c4b5f cf74a709
5b847bb0,Artem Dovbyk,Forward,Right,184,27,Ukraine,cf74a709,14,3,42,27b20cea cf74a709 7700eac9 c4770a69 3c4fb635 9024a00a
31a62dc7,Zeki Celik,Defender Midfielder,Right,180,28,Turkey,cf74a709,1,3,38,cf74a709 cb188c0c
16657b95,Bryan Cristante,Defender Midfielder,Right,186,30,Italy,cf74a709,2,2,35,a77c513e b985784c dc56fe14 cf74a709 922493f3 ee058a17
4a5a45c7,Lorenzo Pellegrini,Midfielder,Right,186,28,Italy,cf74a709,3,2,32,cf74a709 e2befd26
e0921a4f,Paulo Dybala,Midfielder Forward,Left,175,31,Argentina,cf74a709,8,4,35,cf74a709 e0652b02 ee058a17
c13ddd3e,Matias Soule,Midfielder Forward,Left,176,22,Argentina,cf74a709,5,2,35,cf74a709 6a7ad59d e0652b02
c84dcc88,Niccolo Pisilli,Midfielder,Right,180,20,Italy,cf74a709,3,1,37,cf74a709
dff153a4,Leandro Paredes,Midfielder,Right,182,30,Argentina,cf74a709,2,1,28,98ce363d a3d88bd8 e2d8892c cf74a709 e0652b02 cc919b35
ee251371,Alexis Saelemaekers,Defender Midfielder Forward,Right,180,25,Belgium,cf74a709,6,4,27,08ad393c 1d8099f8 cf74a709 dc56fe14
d3aaad90,Stephan El Shaarawy,Defender Midfielder Forward,Right,178,32,Italy,cf74a709,3,3,37,4e5f8b9a dc56fe14 fd6114db cf74a709 8385b101 658bf2de
102e2599,Tommaso Baldanzi,Midfielder,None,180,22,Italy,cf74a709,1,1,37,cf74a709 a3d88bd8
05d548d8,Mats Hummels,Defender,Right,192,36,Germany,cf74a709,1,0,18,cf74a709 054efa67 add600ae
57469b2d,Eldor Shomurodov,Forward,Right,182,29,Uzbekistan,cf74a709,6,5,32,c4260e09 658bf2de cf74a709 68449f6d d60423ef
45191c29,Nicola Zalewski,Defender Midfielder,Right,164,23,Poland,d609edc0,1,2,26,cf74a709 d609edc0
555f3a0b,Mario Hermoso,Defender,Left,181,29,Spain,c7a9f859,1,0,18,17859612 a8661628 cf74a709 db3b9613 c7a9f859
c5cbbcff,Devyne Rensch,Defender,Right,179,22,Netherlands,cf74a709,1,1,33,cf74a709 a26209d7 19c3f8c4
6f806d99,Enzo Le Fee,Midfielder,Right,170,25,France,8ef52968,1,1,24,b3072e00 8ef52968 cf74a709 d2c87802
caa254e4,Saud Abdulhamid,Defender,None,171,25,Saudi Arabia,cf74a709,1,1,8,cf74a709 e00d111d 972e2539
3cd7820a,Lucas Gourna-Douath,Midfielder,Right,185,21,France,cf74a709,0,1,22,d298ef2c 50f2a074 cf74a709
e53b5534,Victor Nelsson,Defender Midfielder,Right,185,26,Denmark,cf74a709,0,0,19,cf74a709 18050b20 1850e3f9 ecd11ca2
0d274394,Anass Salah-Eddine,Defender,None,None,23,Netherlands,cf74a709,2,5,29,19c3f8c4 ad0e69a2 a1f721d3 cf74a709 a26209d7
4535e4bb,Mathew Ryan,Goalkeeper,Right,184,33,Australia,fd4e0f7d,0,0,13,e31d1cd9 3986b791 fd4e0f7d 1e972a99 18050b20 cf74a709 605aca82 18bb7c10 f1e6c5f1 dcc91a7b d07537b9
bbe7d20b,Samuel Dahl,Defender,Left,171,25,Sweden,a77c513e,0,4,16,a77c513e a8481ab9 6dc9bfb4 9423c05a b0333581 cf74a709
f586779e,Tammy Abraham,Forward,Right,190,27,England,dc56fe14,5,5,38,dc56fe14 fb10988f 09080694 cf74a709 93493607 8602292d cff3d9bb
42a91c6d,Buba Sangare,Defender,Right,None,17,Spain,cf74a709,0,0,0,cf74a709 9800b6a1
26952edc,Joao Costa,Forward,Left,None,20,Brazil,11be4c0a,4,1,24,cf74a709 11be4c0a
ae94a6c5,Edoardo Bove,Midfielder,Right,171,22,Italy,421387cf,1,2,15,cf74a709 421387cf
f0f7f62f,Pierluigi Gollini,Goalkeeper,Right,188,30,Italy,cf74a709,0,0,7,421387cf 0e72edf2 d48ad4ff cf74a709 361ca564 8602292d 922493f3 658bf2de
b6964eb6,Chris Smalling,Defender,Right,194,35,England,9cc24b7e,1,0,27,cf74a709 fd962109 19538871 9cc24b7e
4e0c8d66,Michele Di Gregorio,Goalkeeper,Right,187,27,Italy,e0652b02,0,0,39,21d18cee e0652b02 21680aa4
a8a874f1,Manuel Locatelli,Midfielder,Right,186,27,Italy,e0652b02,1,2,43,e0652b02 e2befd26 dc56fe14
18dd3219,Federico Gatti,Defender,None,190,26,Italy,e0652b02,1,1,38,6a7ad59d e0652b02
85f7d1be,Pierre Kalulu,Defender,Right,179,24,France,e0652b02,1,0,37,dc56fe14 e0652b02 d53c0b06
d8cda243,Kenan Yildiz,Midfielder Forward,Right,None,20,Turkey,e0652b02,7,3,43,e0652b02 a4a1c462 8b10a09d
01c3aff5,Weston McKennie,Defender Midfielder,Right,185,26,United States,e0652b02,5,4,39,e0652b02 01ef4cf1 5bfb9659 c539e393
7d9397f8,Khephren Thuram,Midfielder,Right,191,24,France,e0652b02,4,5,43,e0652b02 fd6114db 132ebc33
a26fb8aa,Teun Koopmeiners,Defender Midfielder,Left,186,27,Netherlands,e0652b02,3,3,37,922493f3 e0652b02 c2f85bbb 3986b791
247ed022,Andrea Cambiaso,Defender Midfielder,Left,181,25,Italy,e0652b02,2,3,38,658bf2de a3d88bd8 1d8099f8 e0652b02
79443529,Dusan Vlahovic,Forward,Left,190,25,Serbia,e0652b02,13,5,36,e0652b02 dde3e804 421387cf
8eec784d,Timothy Weah,Defender Midfielder Forward,Right,185,25,United States,e0652b02,6,3,37,e0652b02 b81aa4fa e2d8892c cb188c0c
e041497d,Nicolo Savona,Defender,None,None,22,Italy,e0652b02,2,1,34,e0652b02
2374aaca,Nicolas Gonzalez,Midfielder Forward,Left,180,27,Argentina,e0652b02,3,3,30,598bc722 e0652b02 d01a653b 421387cf
5ef3d210,Francisco Conceicao,Midfielder Forward,Left,170,22,Portugal,e0652b02,4,4,33,e0652b02 a26209d7 19c3f8c4 5e876ee6
c0b3669f,Randal Kolo Muani,Midfielder Forward,Right,187,26,France,e0652b02,9,2,30,f0ac8ee6 d7a486cd e0652b02 e2d8892c
f31def1e,Lloyd Kelly,Defender,Left,181,26,England,e0652b02,0,1,22,e0652b02 93493607 b2b47a98 4ba7cbea
3e25e70c,Samuel Mbangula,Forward,None,None,21,Belgium,e0652b02,4,3,29,e0652b02
fc8fcbd1,Renato Veiga,Defender Midfielder,None,188,21,Portugal,e0652b02,2,2,26,d3d9424a e0652b02 0cdc4311 cff3d9bb
6f7d826d,Douglas Luiz,Midfielder,Right,178,27,Brazil,e0652b02,0,0,24,e0652b02 8602292d 9024a00a 83f55dbe
94b2001f,Danilo,Defender Midfielder,Right,184,33,Brazil,639950ae,1,0,3,639950ae b8fd03ef 5e876ee6 e0652b02 53a2f082
366be751,Nicolo Fagioli,Midfielder,Right,178,24,Italy,421387cf,1,3,39,9aad3a77 e0652b02 421387cf
4c62d0c8,Mattia Perin,Goalkeeper,Right,188,32,Italy,e0652b02,0,0,8,658bf2de 4e5f8b9a e0652b02 b985784c
5fd5ed86,Gleison Bremer,Defender,Right,188,28,Brazil,e0652b02,0,0,8,e0652b02 422bb734 105360fe
ef6eef89,Juan David Cabal,Defender,None,186,24,Colombia,e0652b02,0,0,9,0e72edf2 e0b973a6 e0652b02
4d36e5ae,Alberto costa,Defender,Right,186,21,Portugal,e0652b02,1,2,21,e0652b02 3f319bc9
31908a0a,Jonas Rouhi,Defender,Left,None,21,Sweden,e0652b02,0,0,6,e0652b02
8b0f9fb8,Vasilije Adzic,Midfielder,None,None,19,Montenegro,e0652b02,0,0,6,e0652b02
e4b616dc,Diego Pugno,Defender,None,None,18,Italy,e0652b02,0,0,1,e0652b02
b2f3d550,Lorenzo Anghele,Forward,None,None,20,Italy,e0652b02,0,0,1,e0652b02
388a593c,Alessandro Pietrelli,Midfielder,None,192,22,Italy,e0652b02,0,0,0,c41460da
e19bc88c,Christos Papadopoulos,Midfielder,None,None,20,Greece,e0652b02,0,0,0,658bf2de e0652b02
f6a06749,Carlo Pinsoglio,Goalkeeper,Left,192,35,Italy,e0652b02,0,0,0,b985784c c4afcbfa 2591250b 939201df 71a3700b e0652b02
5ea8ef20,Matteo Guendouzi,Midfielder,Right,185,26,France,7213da33,1,5,44,2818f8bc 7213da33 18bb7c10 5725cc7b d2c87802
3ead85f9,Alessio Romagnoli,Defender,Left,188,30,Italy,7213da33,5,1,40,cf74a709 7213da33 8ff9e3b3 dc56fe14
d85c238b,Mattia Zaccagni,Midfielder Forward,Right,176,29,Italy,7213da33,10,8,43,0e72edf2 7213da33
e58cbfd5,Nicolo Rovella,Midfielder,Right,179,23,Italy,7213da33,0,4,40,658bf2de 7213da33 e0652b02 21680aa4
d4535821,Adam Marusic,Defender Midfielder Forward,Right,185,32,Montenegro,7213da33,4,0,45,7213da33 77193015 5379325a 95b895fe
9c435456,Mario Gila,Defender,Right,185,24,Spain,7213da33,2,0,40,7213da33 53a2f082
da76bab4,Valentin Castellanos,Forward,Right,179,26,Argentina,7213da33,14,5,38,7213da33 64e81410 03d0f9c5 9024a00a
277da414,Ivan Provedel,Goalkeeper,Right,192,31,Italy,7213da33,0,0,32,a3d88bd8 71a3700b 119d232e 37cba288 68449f6d 7213da33 9144bbcf
5715bb71,Gustav Isaksen,Midfielder Forward,Left,178,24,Denmark,7213da33,6,5,45,7213da33 3c4fb635
244bc2c8,Boulaye Dia,Midfielder Forward,Right,180,28,Senegal,7213da33,12,3,45,2a8183b3 7213da33 7fdd64e0 c5577084
3ca7254a,Pedro,Midfielder Forward,Right,167,37,Spain,7213da33,12,4,40,cf74a709 7213da33 206d90db cff3d9bb
02caf6e0,Manuel Lazzari,Defender Midfielder,Right,174,31,Italy,7213da33,0,1,32,7213da33 1d2fe027
a65c844b,Nuno Tavares,Defender Midfielder,Left,184,25,Portugal,7213da33,0,9,27,a77c513e e4a775cb 7213da33 18bb7c10 5725cc7b
f794e9ab,Christos Mandas,Goalkeeper,Right,189,23,Greece,7213da33,0,0,16,7213da33 80b1ef30 c9607f44
3b61c9ec,Luca Pellegrini,Defender,Left,184,26,Italy,7213da33,0,4,28,c4260e09 f0ac8ee6 cf74a709 7213da33 658bf2de e0652b02
121a4fb8,Fisayo Dele-Bashiru,Midfielder,None,None,24,Nigeria,7213da33,5,3,28,e41e516f 7213da33 4b5ddee5 bba7d733
