id,name,positions,foot,height,age,nationality,current_club,gls,assists,mp,cpf
608f2092,Johan Mojica,FB WM,Left,182,32,Colombia,2aa12281,1,2,32,98e8af82 03c57e2b 2a8183b3 6c8b07df 2aa12281 922493f3 17859612 9024a00a
30061f53,Dominik Greif,GK,Right,197,28,Slovakia,2aa12281,0,0,28,2aa12281
070a3904,Sergi Darder,AM CM WM,Right,180,31,Spain,2aa12281,1,5,34,2aa12281 a8661628 1c896955 d53c0b06
76c2a023,Samu Costa,CM DM,Left,183,24,Portugal,2aa12281,0,2,28,69d84c29 2aa12281 78ecf4bb
5db04597,Pablo Maffeo,FB,Right,173,27,Spain,2aa12281,0,1,27,c6c493e6 e41e516f b8fd03ef 598bc722 2aa12281 9024a00a
70f8e0bd,Dani Rodriguez,AM CM WM,Right,178,36,Spain,2aa12281,4,7,33,2aa12281 b7e3e46e
11fd2b75,Omar Mascarell,CM DM,Right,181,32,Equatorial Guinea,2aa12281,0,0,28,bb9efd50 6c8b07df c539e393 53a2f082 26ab47ee f0ac8ee6 2aa12281 1b286de7
0cadc46d,Vedat Muriqi,FW-MF,Left,194,31,Kosovo,2aa12281,7,2,25,f6d47c93 f622e63c 7213da33 ae1e2d7d 2aa12281
e7af9060,Cyle Larin,FW-MF,Left,188,30,Canada,2aa12281,6,2,28,f1e6c5f1 ecd34b98 46ef01d0 0f9294bd 2aa12281 17859612
0f26ffd7,Copete,CB,Left,192,25,Spain,2aa12281,0,0,24,ffbaa3d2 2aa12281
c997b942,Roberto Navarro,MF,Right,178,23,Spain,2aa12281,1,0,23,e31d1cd9 2aa12281 576452c6 ee7c297c
a0255c67,Manu Morlanes,CM DM,Right,178,26,Spain,2aa12281,0,0,21,2aa12281 a8661628 78ecf4bb 2a8183b3
a254bbe0,Antonio Sanchez,MF,Right,179,28,Spain,2aa12281,0,0,29,2aa12281 3640715c
13ddc856,Takuma Asano,AM,Right,171,30,Japan,2aa12281,2,0,20,a33a1d8d b42c6323 598bc722 dde3e804 2aa12281 60b5e41f
924ff27e,Leo Roman,GK,None,190,24,Spain,2aa12281,0,0,6,2aa12281 ab358912
5fd5e542,Mateu Morey,DF,Right,173,25,Spain,2aa12281,0,0,12,2aa12281 add600ae 40347053
8e088e04,Toni Lato,FB,Left,173,27,Spain,2aa12281,0,0,11,e334d850 8e1ea572 2aa12281 dcc91a7b 03c57e2b
d1b060e2,Abdon Prats,FW,None,177,32,Spain,2aa12281,2,0,24,2aa12281 27cc9c62 3640715c
4acd733a,Valery Fernandez,MF,Right,182,25,Spain,2aa12281,2,0,17,2aa12281 9024a00a
54880c9b,Marc Domenech,FW,None,None,19,Spain,2aa12281,0,0,7,2aa12281
dc6c2f02,Chiquinho,FW-MF,Right,179,25,Portugal,2aa12281,0,0,9,8cec06e1 00c41b75 79cadc09 2de656d5 17892952 2aa12281
cf9bdd43,Siebe Van Der Heyden,CB,Right,185,26,Belgium,54864664,1,0,14,e14f61a5 95b895fe e78963ab 54864664 2aa12281
0924357d,David Lopez,DF,None,195,22,Spain,2aa12281,1,1,18,d9fac124 2aa12281 6c8b07df
38b0cf42,Javier Llabres,FW,None,174,22,Spain,fa36ed9b,2,0,12,2aa12281 fa36ed9b 3640715c
59bb99d1,Jan Salas,MF,None,None,19,Spain,2aa12281,0,0,3,2aa12281
410b16e3,Daniel Luna,MF,None,None,22,Colombia,bbd9ac49,2,1,15,2aa12281 bbd9ac49 47538775 3640715c
75751c99,Ivan Cuellar,GK,Left,185,40,Spain,2aa12281,0,0,0,bea5c710 bb9efd50 db3b9613 7c6f2c78 2aa12281
a2b1bca6,Pere Joan,GK,None,188,23,Spain,2aa12281,0,0,0,7c60889d
a4995f48,Sergio Herrera,GK,Right,192,31,Spain,03c57e2b,0,0,33,c6c493e6 03c57e2b
94e01ec6,Jesus Areso,FB,Right,182,25,Spain,03c57e2b,0,3,32,d9fac124 03c57e2b
0e4fef6e,Lucas Torro,CM DM,Right,188,30,Spain,03c57e2b,3,0,31,03c57e2b b82e5e21 ab358912 f0ac8ee6 1b286de7
8f3565b3,Ante Budimir,FW,Left,190,33,Croatia,03c57e2b,18,4,34,2aa12281 bbe40bd8 8ff9e3b3 54864664 ea115eb3 3074d7b1 03c57e2b
3a99bc13,Enzo Boyomo,CB,None,None,23,Cameroon,03c57e2b,2,0,33,b6e0c777 03c57e2b 17859612 b7e3e46e
7c363088,Aimar Oroz,CM,Right,177,23,Spain,03c57e2b,5,2,33,03c57e2b
274ab13c,Catena,CB,Right,194,30,Spain,03c57e2b,0,2,31,98e8af82 0132fa5f 03c57e2b
5c96b017,Ruben Garcia,AM WM,Left,171,31,Spain,03c57e2b,5,5,33,9800b6a1 03c57e2b bb9efd50
40b6bd38,Abel,FB,None,None,24,Spain,03c57e2b,2,0,32,03c57e2b ab358912
9939e168,Jon Moncayola,CM,Right,182,26,Spain,03c57e2b,0,0,30,03c57e2b
e19c989c,Jorge Herrando,DF,Left,192,24,Spain,03c57e2b,1,0,18,03c57e2b
a96103b2,Bryan Zaragoza,FW-MF,Right,None,24,Spain,03c57e2b,1,5,23,a0435291 054efa67 03c57e2b
a56da3ba,Juan Cruz Armada,FB,Left,182,32,Spain,03c57e2b,0,0,21,03c57e2b 6c8b07df
3701906c,Pablo Ibanez,MF,None,None,26,Spain,03c57e2b,1,1,24,03c57e2b
5a626448,Moi Gomez,AM CM WM,Right,174,30,Spain,03c57e2b,0,0,25,c6c493e6 2a8183b3 bb9efd50 7848bd64 03c57e2b 408a9724
18f0a9f0,Raul,FW,None,None,24,Spain,03c57e2b,2,0,28,03c57e2b fc536746 3640715c
1f079188,Ruben Pena,FB WM,Right,170,33,Spain,03c57e2b,0,0,23,2a8183b3 bea5c710 17859612 7c6f2c78 03c57e2b
175ece4c,Iker Munoz,MF,None,None,22,Spain,03c57e2b,0,0,19,03c57e2b
a01c3d54,Aitor Fernandez,GK,Right,182,34,Spain,03c57e2b,0,0,1,9800b6a1 76d8bafa 03c57e2b 2a8183b3
aad53e64,Kike Barja,FW-MF,Right,178,28,Spain,03c57e2b,0,0,12,03c57e2b
3a9c4b7b,Nacho Vidal,FB,Right,180,30,Spain,ab358912,2,0,20,2aa12281 dcc91a7b 03c57e2b ab358912
4a633cfe,Unai Garcia,CB,Right,182,33,Spain,03c57e2b,0,0,2,03c57e2b
46e07328,Jose Arnaiz,AM WM,Right,172,30,Spain,03c57e2b,0,0,13,ea1d7427 206d90db 17859612 7c6f2c78 03c57e2b
50cbc806,Iker Benito,FW,None,176,22,Spain,3640715c,0,2,19,73178cb3 03c57e2b 3640715c
3672b352,Javi Martinez,MF,Right,180,25,Spain,bea5c710,0,0,13,bea5c710 c6c493e6 03c57e2b b7e3e46e
e87c44a9,Asier Osambela,MF,None,None,21,Spain,03c57e2b,0,0,0,03c57e2b
21eb5ec9,Dimitrios Stamatakis,GK,None,None,22,Greece,03c57e2b,0,0,0,03c57e2b fa36ed9b
04ac0afe,Ismael Sierra,DF,Right,None,22,Spain,03c57e2b,0,0,0,7b0d4bb8
d80d7f17,Inigo Arguibide,FW,Right,178,20,Spain,03c57e2b,0,0,0,03c57e2b
3d034807,Sixtus Ogbuehi,FW,None,None,22,Nigeria,03c57e2b,0,0,6,03c57e2b fa36ed9b
46c1bea0,Diego Espejo,DF,None,None,22,Spain,03c57e2b,0,0,0,ccdb10ba
51c83a90,Donovan Leon,GK,Right,186,32,French Guiana,5ae09109,0,0,30,fb08dbb3 5ae09109
10dd88f9,Gaetan Perrin,AM,Right,169,28,France,5ae09109,9,10,32,48dd5b1b d53c0b06 5ae09109
56ae428b,Jubal,CB,Right,190,31,Brazil,5ae09109,6,0,29,3f319bc9 712c528f f205258a 4cb59dcf 37b7e9e2 5ae09109 0d36ddd4
0abb5072,Clement Akpa,DF,Left,69,23,C�te d'Ivoire,5ae09109,0,1,29,5ae09109
e2781082,Elisha Owusu,CM DM,Right,179,27,Ghana,5ae09109,1,3,26,b9cd3c9a d53c0b06 5ae09109 51e5a603
5e5249c8,Lassine Sinayoko,FW-MF,Right,186,25,Mali,5ae09109,4,7,32,5ae09109
9bdd8118,Gideon Mensah,FB,Left,178,26,Ghana,5ae09109,0,1,27,3f4fe568 3f319bc9 ecd34b98 50f2a074 5ae09109 123f3efe
9a71e978,Ki-Jana Hoever,FB,Right,180,23,Netherlands,5ae09109,1,2,29,8cec06e1 e334d850 071dd6bd 8e1ea572 79cadc09 5ae09109 17892952 822bd0ba
570bb4b9,Hamed Junior Traore,AM,Right,177,25,C�te d'Ivoire,5ae09109,10,2,24,a3d88bd8 5ae09109 4ba7cbea d48ad4ff e2befd26
6de23ab0,Sinaly Diomande,CB,Right,184,24,C�te d'Ivoire,5ae09109,3,2,21,5ae09109 d53c0b06
cd889153,Gabriel Osho,CB,Right,None,26,Nigeria,5ae09109,1,0,19,a8290768 51e48db2 b0ac61ff e297cd13 5ae09109 bd5179b9 654f3ca6 7cf2360b 67909e74
e76f6fbe,Kevin Danois,FW,None,173,20,France,5ae09109,0,0,22,5ae09109
ff4df82e,Ado Onaiwu,FW-MF,None,180,29,Japan,5ae09109,4,1,29,f812e711 098f39a8 21bf1e40 3ded797c 5ae09109 226ca873 3f8c4b5f
c724745e,Theo Bair,FW,Right,191,25,Canada,5ae09109,2,1,28,2cbb6f5a 5ae09109 dd289621 9d04848a ab41cb90
5b4bc323,Paul Joly,FB,Right,183,24,France,5ae09109,0,1,24,5ae09109 8dfb7350
eba1e557,Han-Noah Massengo,CM,None,175,23,France,5ae09109,0,1,23,93493607 5ae09109 fd6114db 943e8050
fb3236a7,Rayan Raveloson,CM DM,Right,182,28,Madagascar,4b682260,3,0,28,c96d05af 54195385 5ae09109 d8b46897 4b682260
7f622eef,Assane Diousse,DM,Left,175,27,Senegal,5ae09109,0,0,15,a3d88bd8 b88463bd cc919b35 5ae09109 80b1ef30 d298ef2c
718b8afd,Florian Aye,FW,Right,184,28,France,5ae09109,2,0,24,d9676424 5ae09109 4ef57aeb
c0347e9b,Fredrik Oppegard,FB,None,None,22,Norway,5ae09109,0,0,16,e334d850 e33d6108 8e1ea572 5ae09109 c882b88e
afbb55d2,Theo De Percin,GK,Right,180,24,Martinique,5ae09109,0,0,2,5ae09109
885430a6,Tom Negrel,GK,None,None,22,France,5ae09109,0,0,0,5ae09109
64b170af,Rudy Matondo,MF,None,None,17,France,5ae09109,0,0,5,5ae09109
97fb4608,Theo Pellenard,CB,Left,182,31,France,66cc304a,0,0,16,259d3345 056a5a75 66cc304a 5ae09109 123f3efe 69236f98
3dcd9017,Aristide Zossou,FW,None,None,19,C�te d'Ivoire,5ae09109,0,0,3,5ae09109
78310540,Lasso Coulibaly,MF,None,None,22,Ghana,5ae09109,1,0,2,1850e3f9 d06bc460 5ae09109
0ed50019,Eros Maddy,FW,None,None,24,Netherlands,5ae09109,0,0,2,9eb5fbc7 5ae09109 a26209d7 69574c30 2a428619
b1fe3000,Loic N'Gatta,DF,None,None,21,France,5ae09109,0,0,2,5ae09109
fd739131,Yoann Cisse,FW,None,None,20,France,5ae09109,0,0,2,5ae09109
88fe0c2d,Ben Viadere,FW,None,None,19,France,5ae09109,0,0,1,5ae09109
60b9f735,Victor Mayela,DF,None,None,21,France,b9cd3c9a,0,0,0,b9cd3c9a
6b480714,Madiou Keita,DF,None,None,20,Guinea,1334a86c,0,1,5,5ae09109 1334a86c
3e04e821,Neil Glossoa,FW,None,None,20,France,5ae09109,0,0,0,5ae09109
e08ba522,Saad Agouzoul,CB,Right,191,27,Morocco,3b58a049,1,0,10,f780fd06 b9cd3c9a 3b58a049 5ae09109
506662d6,Raphael Adiceam,GK,Right,179,34,France,5ae09109,0,0,0,5ae09109 25622401 e83d13db 4a0ff629
9fa26bc2,Vanja Milinkovic-Savic,GK,Right,202,28,Serbia,105360fe,0,0,34,5d36c8f0 1d2fe027 33c6b26e 72c031e3 105360fe 278db974
d0ee1652,Saul Coco,CB,None,None,26,Equatorial Guinea,105360fe,2,0,32,0049d422 105360fe
9823be92,Samuele Ricci,CM DM,Right,186,23,Italy,105360fe,1,1,31,105360fe a3d88bd8
f2bf1b0f,Che Adams,FW-MF,Right,175,28,Scotland,105360fe,9,3,33,ed54a8b3 33c895d4 1df6b87e ec79b7c2 105360fe
016ff750,Valentino Lazaro,AM DM WM,Right,180,29,Austria,105360fe,0,6,30,a77c513e 50f2a074 32f3ee20 b2b47a98 d609edc0 105360fe 2818f8bc
d9764034,Guillermo Maripan,CB,Right,193,31,Chile,105360fe,1,1,25,3e3fbf36 8d6fd021 fd6114db 105360fe
aa8e289e,Nikola Vlasic,AM,Right,178,27,Croatia,105360fe,5,4,27,d3fd31cc 7c21e445 105360fe 6777e16d 4d6fce81 f0c0c2c2
de0f152c,Adam Masina,CB FB,Left,189,31,Morocco,105360fe,1,2,25,2abfe087 1d8099f8 04eea015 105360fe
217875a4,Sebastian Walukiewicz,CB,Right,188,25,Poland,105360fe,0,0,30,8a3f95b9 105360fe c4260e09 a3d88bd8
d023d70f,Karol Linetty,CM DM WM,Right,176,30,Poland,105360fe,1,0,27,fdba14df 8ff9e3b3 105360fe
596cc50e,Marcus Pedersen,FB,Right,178,24,Norway,105360fe,0,0,29,fb4ca611 174bd5a0 a3ee587a 105360fe e2befd26
0a447501,Antonio Sanabria,FW,Right,180,29,Paraguay,105360fe,2,1,25,ea1d7427 bb9efd50 fc536746 658bf2de 105360fe cf74a709 e2befd26
548bd0de,Gvidas Gineitis,MF,Left,183,21,Lithuania,105360fe,3,1,27,105360fe
af0d79a9,Borna Sosa,FB,Left,176,27,Croatia,105360fe,0,0,19,19c3f8c4 edd0d381 598bc722 105360fe
be2706c0,Mergim Vojvoda,DM FB,Right,187,30,Kosovo,28c9c3cd,1,2,25,f780fd06 28c9c3cd 80328a1e 33c6b26e 105360fe
8b66d9cc,Yann Karamoh,FW-MF,Right,185,26,France,105360fe,0,1,29,281b0e73 d609edc0 123f3efe bd61c555 74229020 105360fe eab4234c
bb376bed,Ivan Ilic,CM DM,Left,182,24,Serbia,105360fe,1,0,17,0e72edf2 105360fe 8ed04be8 9e85b4f5
9e1577aa,Cristiano Biraghi,FB WM,Left,184,32,Italy,105360fe,1,0,24,421387cf d609edc0 cc919b35 7b046f08 1a8d4355 a0435291 9144bbcf 105360fe b985784c
cf007308,Elif Elmas,AM CM,Right,182,25,North Macedonia,105360fe,4,0,16,d48ad4ff acbb6a5b ae1e2d7d 105360fe
fb920f3a,Cesare Casadei,MF,None,176,22,Italy,105360fe,1,1,17,a2d435b3 cff3d9bb b0ac61ff de731359 d609edc0 105360fe
8da74c05,Adrien Tameze,CM DM,Right,180,31,Cameroon,105360fe,0,0,20,259d3345 132ebc33 0e72edf2 105360fe 922493f3
d3de9af0,Duvan Zapata,FW,Right,186,34,Colombia,105360fe,3,0,7,04eea015 8ff9e3b3 105360fe d48ad4ff 922493f3
15918c9c,Eybi Nije,FW,None,None,19,Sweden,105360fe,1,0,16,105360fe
eb3df7d9,Ali Dembele,DF,None,None,21,France,105360fe,1,0,12,af5d5982 105360fe
e3756e72,Raoul Bellanova,DM,Right,185,24,Italy,922493f3,1,8,40,d609edc0 c4260e09 123f3efe 105360fe dc56fe14 922493f3 b985784c
94a3606c,Alberto Paleari,GK,Right,193,32,Italy,105360fe,0,0,1,105360fe 658bf2de 4fcb34fd 1a8d4355
21929f91,Sergiu Perciun,MF,None,None,19,Moldova,105360fe,0,0,2,105360fe
227f25be,Alessandro Dellavalle,DF,None,None,20,Italy,71a3700b,1,0,23,71a3700b 105360fe
645dffbf,Saba Sazonov,DF,Right,192,23,Georgia,a3d88bd8,0,0,1,a3d88bd8 541a280b 98ce363d 105360fe
20525799,Aaron Ciammaglichella,MF,None,None,20,Italy,d8be8b3e,0,0,1,105360fe
78e6bf2c,Brian Bayeye,DF,None,182,24,Congo DR,72804f2b,0,0,7,72804f2b 72c031e3 105360fe
1ba24a13,Mihai Popa,GK,Right,190,24,Romania,ff04e205,0,0,8,12d53956 105360fe ff04e205 34078b64
a47c6309,Emirhan Ilkhan,MF,None,175,20,Turkey,105360fe,0,0,0,0f9294bd bff39cf5 8ff9e3b3 105360fe
a44d3a3c,Pietro Pellegri,FW,Right,196,24,Italy,a3d88bd8,3,0,11,a3d88bd8 fd6114db 658bf2de 105360fe dc56fe14
bc7cc472,Amine Salama,FW,Right,192,24,France,105360fe,0,0,17,1740a29b 7fdd64e0 105360fe 74229020 69236f98
a4bd9edd,Antonio Donnarumma,GK,Right,192,34,Italy,105360fe,0,0,0,21e84826 01baa639 658bf2de d884c383 105360fe dc56fe14 81e923a1
4ce8f4a3,Krisztofer Horvath,MF,Right,172,23,Hungary,108607cf,0,3,24,108607cf 1d2fe027 e56b19e1 e24ac92e 105360fe
374ee424,Alex Remiro,GK,Right,192,30,Spain,e31d1cd9,0,0,42,c6c493e6 e31d1cd9 2b390eca 9800b6a1 63f04c5e
3ee0dd59,Martin Zubimendi,CM DM,Right,180,26,Spain,e31d1cd9,2,1,40,e31d1cd9
8c3c640c,Mikel Oyarzabal,AM WM,Left,181,28,Spain,e31d1cd9,13,3,43,e31d1cd9
5c7845f6,Igor Zubeldia,CB,Right,185,28,Spain,e31d1cd9,0,0,33,e31d1cd9
16aa3654,Takefusa Kubo,AM WM,Left,170,23,Japan,e31d1cd9,7,2,43,e31d1cd9 2a8183b3 967b10be 7848bd64 3ded797c 2aa12281
dc7a172e,Jon Aramburu,FB,Right,175,22,Venezuela,e31d1cd9,1,1,40,e31d1cd9 0f8ef17f
01e5f06e,Sergio Gomez,AM FB,Left,170,24,Spain,e31d1cd9,3,5,39,c6c493e6 ea1d7427 d943111d e31d1cd9 08ad393c add600ae b8fd03ef
288e1e13,Nayef Aguerd,CB,Left,188,29,Morocco,e31d1cd9,0,0,32,7c21e445 e31d1cd9 b3072e00 8dfb7350
c9e39d91,Brais Mendez,AM WM,Left,184,28,Spain,e31d1cd9,5,4,36,e31d1cd9 f25da7fb
1e1378e1,Luka Sucic,FW-MF,Left,185,22,Croatia,e31d1cd9,3,1,31,50f2a074 e31d1cd9
e9ada8cf,Javi Lopez,FB,Left,183,23,Spain,e31d1cd9,0,0,32,e31d1cd9 8d6fd021
f7dc2ae5,Aritz Elustondo,CB FB,Right,178,31,Spain,e31d1cd9,0,1,29,e31d1cd9
228b0d9d,Aihen Munoz,FB,Left,175,27,Spain,e31d1cd9,0,0,27,e31d1cd9
200e89e1,Ander Barrenetxea,FW-MF,Right,178,23,Spain,e31d1cd9,4,4,36,e31d1cd9
a83c19cf,Pablo Marin,MF,None,180,21,Spain,e31d1cd9,1,2,28,e31d1cd9 576452c6
8eb55dbb,Sheraldo Becker,WM,Right,180,30,Suriname,e31d1cd9,3,3,32,e31d1cd9 7a41008f a26209d7 e3db180b 4e7459b7
d0b8e745,Orri Steinn Oskarsson,FW,None,None,20,Iceland,e31d1cd9,12,0,38,e31d1cd9 18050b20
3d99999d,Olasagasti,MF,None,176,24,Spain,e31d1cd9,1,2,26,e31d1cd9 576452c6
44150beb,Jon Pacheco,CB,Left,184,24,Spain,e31d1cd9,1,0,18,e31d1cd9 576452c6
068f4dec,Benat Turrientes,MF,Right,172,23,Spain,e31d1cd9,0,0,25,e31d1cd9 576452c6
df33ecb5,Jon Martin,DF,None,185,19,Spain,e31d1cd9,0,1,14,e31d1cd9
f0fe87dc,Unai Marrero,GK,Right,181,23,Spain,e31d1cd9,0,0,4,e31d1cd9 576452c6
a4b1028a,Hamari Traore,FB,Right,175,33,Mali,e31d1cd9,0,1,10,e31d1cd9 9ea31445 b3072e00 7fdd64e0
686cbe7d,Umar Sadiq,FW,Right,192,28,Nigeria,dcc91a7b,5,1,23,e31d1cd9 37cba288 68449f6d 86b7acd2 1d8099f8 dcc91a7b 8ed04be8 105360fe cf74a709 dde3e804 78ecf4bb
1d1691ad,Alvaro Odriozola,FB,Right,178,29,Spain,e31d1cd9,0,0,6,e31d1cd9 421387cf 53a2f082 054efa67
c4f5eb61,Urko Gonzalez,DF-MF,Right,190,24,Spain,a8661628,0,1,15,e31d1cd9 a8661628 576452c6
d4808594,Jon Magunazelaia,MF,None,175,24,Spain,6009ff35,0,0,19,e31d1cd9 576452c6 6009ff35
7c2c671c,Arkaitz Mariezkurrena,FW,None,None,20,Spain,e31d1cd9,1,0,5,e31d1cd9
1406fae0,Luken Beitia,DF,None,None,20,Spain,e31d1cd9,0,0,1,e31d1cd9
e056fea9,Jon Balda,DF,None,174,23,Spain,e31d1cd9,0,0,1,e31d1cd9
7f14ec2a,Arsen Zakharyan,FW-MF,Right,180,21,Russia,e31d1cd9,1,1,4,e31d1cd9 541a280b
5192bf16,Mikel Goti,MF,None,185,22,Spain,e31d1cd9,0,0,0,e31d1cd9
423680ee,Daniel Diaz,FW,Left,165,18,Spain,e31d1cd9,0,0,1,e31d1cd9
0607a092,Inaki Ruperez,DF,None,None,22,Spain,e31d1cd9,0,0,0,e31d1cd9
6fdac234,Jaka Bijol,CB,Right,190,26,Slovenia,04eea015,1,0,32,04eea015 f0c0c2c2 60b5e41f
e0a1f4eb,Jesper Karlstrom,CM DM,Right,179,29,Sweden,04eea015,0,2,36,fdba14df bb9e11b2 04eea015 9423c05a
83c06f3a,Lorenzo Lucca,FW,None,201,24,Italy,04eea015,10,1,31,19c3f8c4 04eea015 4cceedfc a26209d7
76b2817e,Kingsley Ehizibue,FB,Right,189,29,Netherlands,04eea015,0,1,31,04eea015 bc357bf7 e3db180b
966eea58,Sandi Lovric,CM,Right,180,27,Slovenia,04eea015,2,3,34,4dcf77da 3f4fe568 04eea015
ab5c36dd,Maduka Okoye,GK,Right,197,25,Nigeria,04eea015,0,0,22,04eea015 ecf53eea e2bede9e b1278397 2abfe087 146a68ce
19a12bed,Hassane Kamara,DM FB WM,Left,166,31,C�te d'Ivoire,04eea015,1,4,28,04eea015 132ebc33 7fdd64e0 43d17b20 2abfe087
2b9fdeea,Florian Thauvin,AM WM,Left,179,32,France,04eea015,8,3,25,04eea015 d9e1bd51 5725cc7b 40aa7280 b2b47a98 6283be2c
73d6a176,Jurgen Ekkelenkamp,AM CM,Right,188,25,Netherlands,04eea015,3,2,32,04eea015 c2e6b53b a26209d7 19c3f8c4 2818f8bc
fadf9a05,Thomas Kristensen,DF,None,None,23,Denmark,04eea015,1,0,22,04eea015 9ae196bd
bdbff2b5,Martin Payero,CM,Right,None,26,Argentina,04eea015,1,1,24,04eea015 795ca75e ceda2145 2d860997 06c1606c 7f59c601
0670ee51,Oumar Solet,CB,Right,192,25,France,04eea015,1,1,16,50f2a074 d53c0b06 04eea015
e8271ad9,Jordan Zemura,FB,Left,173,25,Zimbabwe,04eea015,1,2,21,04eea015 4ba7cbea
d3ddf88b,Arthur Atta,MF,None,None,22,France,04eea015,0,1,27,04eea015 f83960ae
41efbd34,Razvan Sava,GK,Right,195,22,Romania,04eea015,0,0,17,ff04e205 04eea015 ffcbe334 105360fe
914ab9a1,Christian Kabasele,CB,Right,187,34,Belgium,04eea015,1,0,14,04eea015 09f00144 1e972a99 2abfe087 488c6ba1 5809ddc3
e08ac719,Lautaro Gianetti,CB,Right,184,31,Argentina,04eea015,1,0,14,04eea015 41c139b6
9deaf2c8,Keinan Davis,FW,Both,179,27,England,04eea015,2,1,20,04eea015 8602292d 5b4413b6 2abfe087 e4a775cb
01fd01e8,Souleymane Toure,CB,None,206,22,France,04eea015,1,0,12,04eea015 5725cc7b 5c2737db 5ae09109 d2c87802
968a1c2f,Oier Zarraga,MF,Right,175,26,Spain,04eea015,1,0,19,2b390eca 04eea015
db8c8860,Iker Bravo,FW,Right,None,20,Spain,04eea015,2,1,27,ecf53eea 04eea015 c7a9f859 45a67fe8
4f9c2d8c,Rui Modesto,MF,None,None,25,Angola,04eea015,0,1,18,c3071553 b0333581 04eea015
279508bf,Brenner,FW,Right,190,25,Brazil,04eea015,1,2,9,5f232eb1 04eea015 e9ea41b2 84d9701c
2c0f8e9e,Alexis Sanchez,AM WM,Right,168,36,Chile,04eea015,0,0,11,04eea015 206d90db 5725cc7b 18bb7c10 d609edc0 19538871
f7c491f1,Nehuen Perez,CB,Right,184,24,Argentina,5e876ee6,1,1,35,04eea015 d01a653b 5e876ee6 2de656d5 db3b9613 a0435291
4b7a9fcc,James Abankwah,DF,None,182,21,Republic of Ireland,2abfe087,0,0,25,2abfe087 04eea015 7a8db6d4
8daee720,Simone Pafundi,FW,None,181,19,Italy,04eea015,0,0,10,04eea015 2864c5a0
9ba7b4fa,Enzo Ebosse,DF,Left,185,26,Cameroon,4f7b798d,0,0,17,04eea015 cd5d7aa6 4f7b798d fd4e0f7d 69236f98
5585dc1e,Edoardo Piana,GK,Right,197,21,Italy,04eea015,0,0,0,04eea015
cf1c23d8,Daniele Padelli,GK,Right,191,39,Italy,04eea015,0,0,1,04eea015 01baa639 3074d7b1 4cceedfc 2fe3a344 d609edc0 105360fe 822bd0ba
464e03ef,Damian Pizarro,FW,None,None,20,Chile,04eea015,0,0,2,2ff539f3 04eea015
217c93a1,Lazar Samardzic,CM,Left,184,23,Serbia,922493f3,3,2,37,81d83299 04eea015 b7f03da0 acbb6a5b 2818f8bc 922493f3
cb2e6751,Matteo Palma,DF,None,None,17,Germany,04eea015,0,0,0,04eea015
dbfa4f16,Festy Ebosele,DF-MF,Right,176,22,Republic of Ireland,bff39cf5,1,1,22,04eea015 bff39cf5 2abfe087 26ab47ee f7ac9c26
05d89c1c,Egil Selvik,GK,Left,191,27,Norway,2abfe087,0,0,16,2abfe087 b70ec3fa 04eea015 f4bbcd04
0d422df7,Marco Silvestri,GK,Right,191,34,Italy,a3d88bd8,0,0,12,04eea015 5bfb9659 a3d88bd8 0e72edf2 8ff9e3b3 4e5f8b9a c4260e09
c1a7671b,David Pejicic,MF,Right,None,17,Slovenia,04eea015,0,0,0,04eea015
ea3b4578,Goncalo Esteves,DF,None,None,21,Portugal,97d3c350,0,0,9,c2f85bbb 3986b791 00c41b75 13dc44fd 97d3c350
e04dca4a,Axel Guessand,DF,None,182,20,France,c2ccd8f5,0,0,4,c2ccd8f5 04eea015 8783f4ee e88fc6e5
dc1ce4f5,Cristhian Mosquera,CB,None,188,20,Spain,dcc91a7b,1,0,33,dcc91a7b
59c29820,Cesar Tarrega,DF,None,193,23,Spain,dcc91a7b,2,0,30,dcc91a7b 17859612
d4b73232,Giorgi Mamardashvili,GK,Left,199,24,Georgia,dcc91a7b,0,0,30,dcc91a7b
eb3dd471,Luis Rioja,AM WM,Left,173,31,Spain,dcc91a7b,5,3,33,dcc91a7b 8d6fd021 78ecf4bb
c487901c,Diego Lopez,FW-MF,Right,172,22,Spain,dcc91a7b,7,5,34,dcc91a7b
3828f130,Javier Guerra,MF,None,187,22,Spain,dcc91a7b,3,3,33,dcc91a7b
45e17712,Dimitri Foulquier,FB,Right,183,32,France,dcc91a7b,0,1,31,b3072e00 2abfe087 7848bd64 a0435291 c0d3eab4 dcc91a7b
37e103f8,Hugo Duro,FW,Left,178,25,Spain,dcc91a7b,10,2,27,dcc91a7b 7848bd64 53a2f082
27dc1378,Jose Luis Garcia Vaya,CM,Right,186,26,Spain,dcc91a7b,1,2,31,e442fa76 9800b6a1 dcc91a7b 3f319bc9
6caffe81,Enzo Barrenechea,MF,None,186,23,Argentina,dcc91a7b,1,2,26,dcc91a7b e0652b02 6a7ad59d
e6697917,Domingos Andre Ribeiro Almeida,CM WM,Right,172,24,Portugal,dcc91a7b,0,3,31,3f319bc9 dcc91a7b
b05e2dbd,Jose Luis Gaya,FB WM,Left,172,29,Spain,dcc91a7b,0,1,20,dcc91a7b
106c142c,Jesus Vazquez,DF,Left,182,22,Spain,dcc91a7b,0,0,17,dcc91a7b
